m2id,big5_item_n,big5_item_e,big5_item_o,big5_item_c,big5_item_a,big5_scale_neuroticism,big5_scale_extraversion,big5_scale_openness,big5_scale_conscientiousness,big5_scale_agreeableness
17987,1.1428571428571428,1.4444444444444444,1.3572972727272727,1,4.846153846153846,4,3.8,2.75,4,3.71428571428573
17988,1.0714285714285714,1.125,1.8783509090909092,1.25,4.769230769230769,4,3.8,1.5,3.75,3.14285714285714
17991,1.3571428571428572,2,2.126760909090909,1.25,4.384615384615385,3.4,3,1.75,3.75,3.14285714285714
17992,1.3333333333333333,3.111111111111111,2.359658181818182,2.25,5,3.2,1.6,2.75,2.75,1.85714285714286
17993,,,,,,,,,,
17994,0.9285714285714286,2.6666666666666665,1.6454508333333333,1.75,4,3,2.6,2.5,3.25,2.71428571428573
17995,1.2142857142857142,2,13.995155,1.25,3.7,3,2.6,1,3.75,3.57142857142859
17996,1.2142857142857142,1.125,1.098127,1.25,5.384615384615385,3.8,4,1.25,3.75,3.85714285714286
17997,2.142857142857143,2.75,2.0413141666666665,2.25,3.3846153846153846,2.6,2,2.75,2.75,2.14285714285714
17998,1.5,2.2222222222222223,1.812146,2.5,4.153846153846154,3.6,2.8,2.75,2.5,2.57142857142859
18000,1.2857142857142858,1.8888888888888888,2.3355972727272727,2.5,4.153846153846154,3.2,3,2.25,2.5,2.57142857142859
18001,1.0714285714285714,1,10.065569090909092,2.5,4.615384615384615,4,4,1.75,2.5,3.71428571428573
18002,1.1428571428571428,1.2222222222222223,1.8971318181818182,1.25,4.769230769230769,4,4,1.75,3.75,2.71428571428573
18003,1.2142857142857142,2,3.2071709090909093,2,4.846153846153846,3,3,2,3,2.85714285714286
18004,,,,,,,,,,
18005,0.9285714285714286,1.5,1.7786558333333333,1,4.846153846153846,3.4,3.6,3.25,4,3
18009,0.9285714285714286,2.125,2.3710554545454547,2,5.153846153846154,3.4,2.6,1.75,3,2.57142857142859
18010,1.7857142857142858,1.125,1.2540366666666667,1,4.3076923076923075,4,4,2.25,4,3.85714285714286
18011,1.7333333333333334,2.375,17.15430166666667,1.25,3.923076923076923,2.8,2.6,3,3.75,2.85714285714286
18013,,,,,,,,,,
18015,1.5,2.2222222222222223,1.691875,2.25,3.6153846153846154,3.8,3,2.75,2.75,2.85714285714286
18016,0.6153846153846154,1.4444444444444444,1.180338,1.5,4.923076923076923,4,4,2,3.5,3.83333333333333
18018,1.4285714285714286,1.375,1.4756358333333333,1,4.461538461538462,3.8,3.8,2.75,4,2.85714285714286
18019,1,2.375,1.9923563636363637,1.75,4.384615384615385,3.4,2.6,2,3.25,2.71428571428573
18021,1.5333333333333334,1.4444444444444444,6.753683333333333,1.25,4.6923076923076925,3,3.8,1.75,3.75,3.33333333333333
18022,1.9285714285714286,1.3333333333333333,1.627025,1.5,4.615384615384615,4,3.8,1.75,3.5,3.42857142857141
18023,1.9285714285714286,2.375,2.185129090909091,2,4.846153846153846,3,2.4,2,3,2.14285714285714
18024,1.3571428571428572,2,2.2144625000000002,1.5,4.846153846153846,3.8,3.4,2.25,3.5,3.28571428571427
18025,,,,,,,,,,
18026,,,,,,,,,,
18028,0.3333333333333333,2.125,1.7707575,1.25,4.384615384615385,3.8,3,3.5,3.75,2.42857142857141
18029,1.4285714285714286,2.111111111111111,1.72636,1.75,4.153846153846154,3.6,2.8,3.25,3.25,2.57142857142859
18030,1.4285714285714286,2.125,1.5308009090909092,1.25,4.846153846153846,4,3,1,3.75,3.28571428571427
18032,1,1.75,2.172302727272727,1.25,5.076923076923077,3,3,2.25,3.75,2.14285714285714
18033,0.42857142857142855,1.625,1.777836,1.5,5.615384615384615,4,3.6,2.75,3.5,3.85714285714286
18035,0.8571428571428571,1.25,1.26483,1.25,4.461538461538462,4,4,2.25,3.75,3.42857142857141
18037,,,,,,,,,,
18038,1.9333333333333333,2.2222222222222223,3.22703,1,4.153846153846154,2.4,2.8,2.25,4,2.57142857142859
18039,0.8571428571428571,1.8888888888888888,1.265207,1,4.230769230769231,4,3.2,2.5,4,3.42857142857141
18040,1.0769230769230769,1.3333333333333333,1.191434,1,5.25,4,4,1.33333333333333,4,3.57142857142859
18041,,,,,,,,,,
18042,1.5,1.625,2.3553341666666667,1.5,3.1,3.2,3.4,1.25,3.5,2.57142857142859
18043,1.4,1.375,1.5604618181818182,1.5,4.538461538461538,3,3.4,1.75,3.5,3.42857142857141
18045,,,,,,,,,,
18047,1,1.4444444444444444,1.4620372727272728,1.5,5.615384615384615,4,4,2.25,3.5,3.14285714285714
18048,1.3571428571428572,1.3333333333333333,1.960348,1.5,5.076923076923077,4,4,1.75,3.5,2.85714285714286
18049,1.1333333333333333,2.125,1.6358808333333332,1.75,4.769230769230769,3.6,3.2,3.75,3.25,2.85714285714286
18050,0.6,1.625,2.42902,1.5,4.615384615384615,2.6,3.2,3.25,3.5,2.4
18051,0.7857142857142857,1.4444444444444444,1.4682718181818182,1.5,4.846153846153846,3.8,3.4,1.75,3.5,3
18052,0.9333333333333333,1.5555555555555556,2.137911818181818,1.5,4.3076923076923075,3.2,3.6,3.5,3.5,2.57142857142859
18055,1,2.111111111111111,1.74877,1,4.384615384615385,3,2.6,3,4,2.57142857142859
18056,1,1.4444444444444444,1.9171445454545455,1.75,4.923076923076923,4,4,1.75,3.25,3
18057,1.2666666666666666,2.5714285714285716,2.1190581818181817,1.75,4.076923076923077,2.8,2.6,3.25,3.25,2.42857142857141
18058,1.4666666666666666,2.4444444444444446,2.165947272727273,2,3.6923076923076925,2.8,2.2,2.75,3,2.28571428571427
18059,,,,,,,,,,
18060,1,1.25,2.092245,2.25,4.923076923076923,4,3.8,2.25,2.75,2.85714285714286
18061,,,,,,,,,,
18062,1.5714285714285714,1.25,1.6649233333333333,2,4.538461538461538,3.4,3.8,2.25,3,3.28571428571427
18063,,,,,,,,,,
18065,0.6,1.8888888888888888,2.214618,2.5,4.6923076923076925,3.8,3,3.75,2.5,2.14285714285714
18066,,,,,,,,,,
18069,1.4285714285714286,1.125,2.4058745454545454,1.5,4.3076923076923075,4,4,1.25,3.5,3
18070,0.8666666666666667,1.6666666666666667,1.608068,1.75,4,4,3.4,3.25,3.25,2.85714285714286
18072,0.8,1.875,2.3699018181818183,1.25,4.538461538461538,3.8,3.2,2.25,3.75,3.14285714285714
18074,1.1428571428571428,2.3333333333333335,1.3595027272727274,1.25,4.615384615384615,2.6,3.2,1.5,3.75,3.28571428571427
18076,1.2857142857142858,2.125,1.78665,1.5,4.846153846153846,2.8,2.8,2,3.5,2.71428571428573
18077,1.5714285714285714,2.25,1.70936,1.25,4.230769230769231,2.8,2.6,1.25,3.75,2.71428571428573
18080,-0.5333333333333333,1.3333333333333333,1.0135672727272727,1.75,3.3846153846153846,4,4,2.75,3.25,3.57142857142859
18081,0.8571428571428571,2.125,1.9024308333333333,1.75,4.923076923076923,3,2.4,2.25,3.25,2.42857142857141
18082,0.7142857142857143,2.111111111111111,1.7922245454545456,1.75,5.230769230769231,3.6,2.8,2,3.25,3.57142857142859
18084,1.1428571428571428,2.5,1.3045236363636363,2.5,3.6153846153846154,2,2.2,3.5,2.5,3.14285714285714
18086,1,1.625,1.3942409090909091,1.25,4.846153846153846,2.2,3.4,1.75,3.75,3.42857142857141
18087,0.9285714285714286,1.625,1.1514527272727273,1.75,4.461538461538462,3.8,3.2,2,3.25,3.57142857142859
18090,,,,,,,,,,
18091,,,,,,,,,,
18092,1,1.8888888888888888,1.3423091666666667,1.75,4.3076923076923075,3.6,3,2.75,3.25,3.14285714285714
18093,0.26666666666666666,2.125,10.204967272727274,1.25,4.923076923076923,4,2.6,2.25,3.75,2.42857142857141
18094,,,,,,,,,,
18096,1.6428571428571428,1.8888888888888888,10.099354545454545,1.25,5.153846153846154,4,3.2,1.75,3.75,2.57142857142859
18097,0.4666666666666667,1.625,1.6242363636363637,1.25,5.076923076923077,4,3.2,2,3.75,3.14285714285714
18098,1.4,2.2222222222222223,2.1362172727272726,2,4.153846153846154,3,2.6,3,3,2
18099,1.1428571428571428,1,5.997434545454545,1.5,3.3076923076923075,3.6,4,2.5,3.5,3.42857142857141
18100,1.5,1.7777777777777777,2.4112983333333333,1.5,4.923076923076923,3.6,3.2,2.5,3.5,2.28571428571427
18102,2.066666666666667,1.625,2.03405,1.5,4.384615384615385,4,3.2,2,3.5,3.71428571428573
18103,1.0666666666666667,1.1428571428571428,0.9113018181818182,1.5,4.6923076923076925,3.6,4,3,3.5,3.71428571428573
18104,0.7142857142857143,2,1.6454916666666666,2.5,4.6923076923076925,3.8,3.2,3.25,2.5,2.85714285714286
18105,1.6428571428571428,2.125,1.4264533333333334,2.25,4.461538461538462,3,2.8,2,2.75,2.85714285714286
18106,0.42857142857142855,1.25,1.9094491666666666,1,5.6923076923076925,3.6,3.6,1,4,3.28571428571427
18107,1.1428571428571428,2.2222222222222223,1.785930909090909,1.25,4.846153846153846,3.6,3.2,2.25,3.75,3
18108,0.9285714285714286,1.75,1.9358625,2,4.3076923076923075,3.2,3.2,2.75,3,2.28571428571427
18109,0.5,2.125,1.996389090909091,1.25,4.076923076923077,3.2,2.8,2.75,3.75,2.28571428571427
18110,1.0666666666666667,1.8333333333333333,1.601388888888889,1,5,4,3.33333333333333,1.75,4,3
18112,,,,,,,,,,
18114,1.5,1.2222222222222223,1.7602463636363637,1.25,5.615384615384615,4,4,2,3.75,3.57142857142859
18115,0.9285714285714286,2.2222222222222223,2.0553075,1.25,4.923076923076923,3.8,2.8,2,3.75,3.42857142857141
18116,1.3571428571428572,1.7777777777777777,2.0418172727272728,1.5,4.923076923076923,3.8,3,2.5,3.5,2.85714285714286
18118,,,,,,,,,,
18122,1.1428571428571428,2.111111111111111,8.854556666666666,1.75,4.538461538461538,3.4,3,2.75,3.25,2.28571428571427
18123,0.7333333333333333,1.375,1.545800909090909,1.75,4,4,3.6,3.25,3.25,3.28571428571427
18126,1.5,2,9.59572090909091,2,4.6923076923076925,3,3,1.25,3,2.42857142857141
18128,,,,,,,,,,
18129,1.1428571428571428,1.375,1.2577327272727272,1.3333333333333333,5.3076923076923075,4,4,1,3.66666666666667,3.57142857142859
18130,1.4,1.3333333333333333,1.495082,2,3.8461538461538463,4,4,1.5,3,3.57142857142859
18131,1.2142857142857142,1.3333333333333333,1.7342266666666666,1.5,5.615384615384615,4,3.8,2,3.5,3.42857142857141
18132,0.07142857142857142,1.5555555555555556,1.5198,1,5.230769230769231,3.6,3.4,2,4,3.28571428571427
18133,1.7857142857142858,1,1.7634645454545455,1.5,3.923076923076923,3.6,4,1.75,3.5,3.85714285714286
18134,0.9285714285714286,2.111111111111111,10.246261818181818,1,4.769230769230769,3.8,2.6,2.5,4,2.71428571428573
18138,1.4,1.6666666666666667,1.5018345454545454,1.25,4,3.8,3.2,3.75,3.75,3
18139,0.35714285714285715,2.111111111111111,1.7762554545454545,1,5.384615384615385,3.8,3.4,1.25,4,2.71428571428573
18140,2.066666666666667,1.375,6.452534166666667,1.5,3.6153846153846154,2.6,3.8,2,3.5,2.28571428571427
18141,0.9285714285714286,1.4444444444444444,1.481608,1.75,5.461538461538462,3.8,3.8,2,3.25,3.42857142857141
18142,1.2142857142857142,2.4444444444444446,2.4303981818181817,1.25,4.153846153846154,2.8,3,2.25,3.75,2.14285714285714
18144,1.4285714285714286,1.8888888888888888,1.396827,1.5,5.076923076923077,3.8,3.6,1.25,3.5,3.28571428571427
18145,0.8571428571428571,2.625,1.84472,1.75,4.769230769230769,3.2,2.2,2,3.25,2.42857142857141
18146,0.13333333333333333,1.3333333333333333,1.180365,1.25,5.076923076923077,4,3.8,3.25,3.75,4
18148,0.35714285714285715,2.5,2.5561433333333334,1.5,4.6923076923076925,2.8,2.4,3.25,3.5,2
18149,0.5333333333333333,1.7777777777777777,3.006651818181818,1.5,5.076923076923077,3.6,3.4,3.5,3.5,2.71428571428573
18150,0.7142857142857143,1.875,1.419499090909091,1.5,4.230769230769231,3,3.2,2.75,3.5,3.71428571428573
18151,0.5333333333333333,1.375,1.614174,1.5,4.384615384615385,4,3.6,3,3.5,3.14285714285714
18152,1.8666666666666667,2,5.495769999999999,1.5,4,3.8,3,2,3.5,3.57142857142859
18153,0.6428571428571429,2,2.064063,1.5,5.461538461538462,3.8,3,2,3.5,2.42857142857141
18154,,,,,,,,,,
18155,0.6428571428571429,1.4444444444444444,2.0597225,1.75,4.846153846153846,4,3.8,2,3.25,3.14285714285714
18158,1.1333333333333333,2.4444444444444446,2.0191541666666666,1.5,4.769230769230769,3.4,2.4,1.5,3.5,2.85714285714286
18159,0.2857142857142857,2.3333333333333335,1.892568,1.75,5.153846153846154,3.6,2.4,3,3.25,2.71428571428573
18160,1.2142857142857142,1.125,1.844923,1.5,4.230769230769231,4,4,1.75,3.5,3.85714285714286
18162,1.0714285714285714,2.888888888888889,2.2600027272727274,1,3.8461538461538463,3.2,2,3.75,4,2.28571428571427
18163,1.5333333333333334,1.75,2.2156775,1,3.5384615384615383,3.4,3.6,2.75,4,2.14285714285714
18165,1.5333333333333334,2.111111111111111,1.598355,2.25,4.6923076923076925,3.2,2.8,2.5,2.75,2.57142857142859
18167,0.8571428571428571,1.375,2.057771818181818,2,4.461538461538462,3.4,3.6,2.75,3,3.14285714285714
18168,0.8,2.875,1.74207,2.25,4.230769230769231,2.6,2,2.25,2.75,2.57142857142859
18171,1.3571428571428572,1.3333333333333333,10.33084909090909,1.25,4.461538461538462,4,3.8,1.75,3.75,3.71428571428573
18172,2.090909090909091,2,1.515321,1.75,3.9,3,2.8,2.25,3.25,3.5
18173,1,1.8888888888888888,1.1817190909090909,1,5.076923076923077,3.8,3.4,2.25,4,3.42857142857141
18176,1.0714285714285714,1.7777777777777777,1.6567083333333332,1,5.384615384615385,4,3.4,1.25,4,3.14285714285714
18177,0.9285714285714286,1.3333333333333333,1.427761,1.25,4.923076923076923,4,4,1,3.75,3.42857142857141
18178,1.3571428571428572,1.375,1.7550863636363636,1.75,4.769230769230769,3.2,3.8,2,3.25,2.71428571428573
18179,1.5,2.25,9.793704,1.5,4.615384615384615,2.8,2.6,2,3.5,3
18180,0.8,1.5,4.009514545454545,1.5,4.384615384615385,3.6,3.6,2.25,3.5,2.71428571428573
18183,1,1.875,1.385752,1.25,5,3.4,3.2,1.75,3.75,3.28571428571427
18184,0.7142857142857143,2.7777777777777777,8.91343090909091,1.5,3.6923076923076925,2.4,2.4,2,3.5,3.71428571428573
18186,1.5714285714285714,2,2.0991472727272726,1.25,3.769230769230769,3.4,3,1.75,3.75,2.14285714285714
18187,1.6666666666666667,2.375,1.9985045454545454,2,3.769230769230769,2.8,2.4,2,3,2.28571428571427
18188,1.0769230769230769,1.5,9.861092,1.5,4.076923076923077,3.6,3.8,1.25,3.5,3.14285714285714
18190,1.2666666666666666,2,7.1715875,1.25,4.153846153846154,3.8,3,1.5,3.75,2.85714285714286
18191,0.42857142857142855,1.4444444444444444,14.605943636363635,1.25,5,3.8,3.8,2.5,3.75,3.71428571428573
18192,0.7142857142857143,2.125,1.6956427272727272,1.25,4.461538461538462,3.4,3.4,2.5,3.75,3.14285714285714
18194,0.35714285714285715,1.5,2.069998181818182,1,5.153846153846154,4,3.8,1.5,4,2.28571428571427
18196,0.5,1.5555555555555556,2.8392563636363635,1.25,5.153846153846154,4,3.6,2,3.75,3.57142857142859
18197,,,,,,,,,,
18198,1.4285714285714286,1.5,1.9807345454545455,2,3.923076923076923,2.2,3.4,2.5,3,2.57142857142859
18199,0.4666666666666667,1.25,1.1943427272727272,1.25,5.384615384615385,3.6,4,1.75,3.75,3.42857142857141
18200,1.0714285714285714,1.8888888888888888,1.4585854545454546,1,4.846153846153846,3.8,3.4,2.75,4,3
18201,1.2142857142857142,2.6666666666666665,2.044560909090909,1.75,4.923076923076923,2.8,2.2,2.5,3.25,2.42857142857141
18202,0.7142857142857143,2,1.5172125,2.25,4.923076923076923,3.4,3.4,2.25,2.75,3
18203,1.5,1.3333333333333333,2.912911818181818,1.5,4.846153846153846,4,4,1.25,3.5,3.85714285714286
18204,1.7142857142857142,3,2.8937445454545454,1.5,3.923076923076923,2.6,1.8,3.75,3.5,1.71428571428573
18205,1.3333333333333333,1.6666666666666667,1.9190341666666666,1,4.6923076923076925,3.4,3.6,1.5,4,2.85714285714286
18206,0.8666666666666667,2,2.3192563636363634,1.75,4.461538461538462,4,3.4,3.25,3.25,2.57142857142859
18208,0.4666666666666667,1.1111111111111112,4.182794166666667,1.25,4.3076923076923075,3,3.8,3.75,3.75,3.85714285714286
18209,1.4615384615384615,2.3333333333333335,2.10327,2.5,3.5384615384615383,3,2.8,2.5,2.5,2.14285714285714
18210,0.9285714285714286,1.25,0.8617718181818181,1,5.384615384615385,4,3.8,1,4,3.85714285714286
18211,0.8,2,1.8194181818181818,2,4.6923076923076925,3.8,3,3.25,3,2.57142857142859
18212,,,,,,,,,,
18213,0.9285714285714286,1.25,1.543523,1.25,5.384615384615385,4,4,1.75,3.75,3.57142857142859
18214,0.8666666666666667,1.6666666666666667,1.6189675,1.5,5.153846153846154,4,3.6,2.5,3.5,3.14285714285714
18216,1.5714285714285714,2.4444444444444446,2.30154,1.75,4.6923076923076925,3.8,2.6,2.25,3.25,1.85714285714286
18219,0.9285714285714286,2.111111111111111,2.640205,1.75,4.769230769230769,3.2,3.2,2.5,3.25,1.71428571428573
18221,1.5,1.375,1.8621758333333334,1.5,4,3.6,3.4,1.5,3.5,3.14285714285714
18222,1,2.125,2.0252936363636365,2,4.6923076923076925,2.4,2.6,2,3,2.85714285714286
18224,1.7857142857142858,2.5,2.33871,2.25,4.923076923076923,2.6,2.2,2.25,2.75,2.57142857142859
18225,1.2857142857142858,2.375,2.084209,2,4.6923076923076925,2.2,2.4,2,3,2.71428571428573
18227,1.4285714285714286,1.3333333333333333,1.975174,1.25,5,4,4,3,3.75,2.71428571428573
18228,1.6428571428571428,1.6666666666666667,1.5846922222222222,1.5,4.384615384615385,4,3.6,3,3.5,3.71428571428573
18229,0.5714285714285714,2,10.37946909090909,1.75,4.846153846153846,3.6,2.8,1.5,3.25,3.42857142857141
18230,0.9285714285714286,1.375,1.311114,1,5.230769230769231,3.4,4,2,4,3.28571428571427
18231,0.23076923076923078,2,1.0066433333333333,1.25,5.076923076923077,4,3.4,2.66666666666667,3.75,3.85714285714286
18232,,,,,,,,,,
18233,-0.4,1.625,1.5418772727272727,1.25,5.769230769230769,3.6,3.2,3.5,3.75,3.28571428571427
18234,0.5714285714285714,2,1.370880909090909,1.5,4.769230769230769,4,3.2,2.75,3.5,3.28571428571427
18235,1.1428571428571428,1.6666666666666667,1.8104827272727273,1.75,4.6923076923076925,3.8,3,3.25,3.25,2.57142857142859
18236,0.5714285714285714,1.5,1.2583090909090908,1.25,5.230769230769231,4,3.8,1.25,3.75,3.71428571428573
18237,1.5714285714285714,1.4444444444444444,1.957862,1,5.153846153846154,4,4,1.75,4,2.71428571428573
18238,1.0666666666666667,2.625,1.2721041666666666,1.25,4.153846153846154,3.2,2.2,2.25,3.75,3.28571428571427
18239,1.5333333333333334,2.625,2.077926363636364,1.25,4.3076923076923075,2.6,2.4,2.25,3.75,2.57142857142859
18240,,,,,,,,,,
18241,1.1428571428571428,2,1.5268172727272726,1.5,5.461538461538462,3.4,3.4,2.25,3.5,2.85714285714286
18242,2.357142857142857,2.5,1.9317341666666668,2,3.4615384615384617,2.2,2.4,2.25,3,3.14285714285714
18243,1.2142857142857142,2.2222222222222223,3.3196718181818183,1.25,4.6923076923076925,3.8,2.4,1.5,3.75,3.14285714285714
18244,0.6,1.6666666666666667,1.506044,1.5,4.230769230769231,3.8,3.6,2.75,3.5,3.85714285714286
18246,1.2307692307692308,2.2222222222222223,1.2851136363636364,1.6666666666666667,5.363636363636363,4,3.2,2.33333333333333,3.33333333333333,3.42857142857141
18248,0.8571428571428571,2.375,2.180424,1.5,4.615384615384615,3,2.8,2.5,3.5,3.66666666666667
18249,1.5714285714285714,2,1.62442,2,3.6923076923076925,3,3.2,2.5,3,2.71428571428573
18250,1.7142857142857142,1.7777777777777777,1.5610536363636363,1,4.846153846153846,3.8,3.4,1.75,4,2.71428571428573
18251,2.888888888888889,2.25,1.2077175,1.25,1.7142857142857142,3.8,3,2.25,3.75,3.57142857142859
18253,1.0714285714285714,2.75,2.467891818181818,1.5,4.846153846153846,2.6,2,2.5,3.5,2.57142857142859
18254,,,,,,,,,,
18255,1.0714285714285714,2.25,1.84334,2,5.153846153846154,3,2.4,2.25,3,2.85714285714286
18256,0.6428571428571429,1.375,1.2929391666666668,1.25,4.230769230769231,3.4,3.6,2,3.75,3.28571428571427
18258,0.8571428571428571,2.111111111111111,2.1348736363636363,1.25,5,3.6,3.4,1.75,3.75,3.14285714285714
18263,0.35714285714285715,1.3333333333333333,2.356923,1,5.3076923076923075,4,3.6,3.75,4,3.71428571428573
18264,,,,,,,,,,
18265,1.3333333333333333,2.5,2.070857272727273,1.25,5,2.6,2.2,2.5,3.75,2.85714285714286
18266,0.8571428571428571,1.375,3.770619090909091,1.25,5.3076923076923075,3.8,3.6,2.5,3.75,3.71428571428573
18267,1.6,2.625,2.580119,1.25,5.166666666666667,2.75,2.6,2.75,3.75,2.28571428571427
18268,1.0714285714285714,2.111111111111111,2.003129,2.25,4.846153846153846,3,3,2.25,2.75,2.42857142857141
18269,2.2857142857142856,1.625,0.9035275,1.5,5.076923076923077,3.4,3.8,1.5,3.5,3.85714285714286
18270,0.7142857142857143,1.4444444444444444,1.5394216666666667,2.25,5.076923076923077,3.8,3.6,3.5,2.75,2.71428571428573
18271,2,1.3333333333333333,1.7903466666666668,1.75,5.076923076923077,4,3.8,2.5,3.25,3
18272,1.2857142857142858,1.5555555555555556,1.5050824999999999,1.75,5.461538461538462,4,3.8,2.5,3.25,3.85714285714286
18273,1.1333333333333333,2.375,2.723097272727273,2,4,2.4,2.4,2.75,3,1.71428571428573
18274,1.0714285714285714,1.75,1.85152,1.5,3.923076923076923,3.6,3.2,1.5,3.5,3.28571428571427
18275,0.9285714285714286,1.125,1.092811,1.5,5.923076923076923,3.2,4,2,3.5,3.71428571428573
18277,,,,,,,,,,
18278,0.5714285714285714,2.111111111111111,1.9335227272727273,1.5,5.461538461538462,4,2.6,3.25,3.5,2.57142857142859
18279,,,,,,,,,,
18280,,,,,,,,,,
18283,1.2142857142857142,1.6666666666666667,2.1512539999999998,1,4.3076923076923075,3.4,3.2,3.75,4,2.42857142857141
18284,2.142857142857143,1.8888888888888888,1.8802258333333333,1.25,4.384615384615385,3.2,3.2,2.75,3.75,2.71428571428573
18285,1.3333333333333333,2.888888888888889,1.514216,1.25,2.7,3.8,2.2,2.75,3.75,3
18286,1,1.875,1.209408,1.25,4.230769230769231,2.2,3.4,2.5,3.75,3.57142857142859
18287,,,,,,,,,,
18289,1.2142857142857142,1.25,1.4310745454545455,1.25,5.3076923076923075,3.8,3.8,2,3.75,3.71428571428573
18290,1.0666666666666667,1.625,1.4810240000000001,2,4.769230769230769,3,3.6,1.25,3,3.57142857142859
18291,1,2,10.667732727272728,1.25,4.538461538461538,3.8,3.6,1,3.75,3
18293,0.7142857142857143,2.2222222222222223,1.664590909090909,1.25,4.538461538461538,3,2.8,2.25,3.75,2.71428571428573
18294,1.5,1,1.216968181818182,1.5,4.923076923076923,4,4,2.25,3.5,3.42857142857141
18296,2.3333333333333335,2,1.7809766666666667,1.75,4.1,2.6,2.6,1,3.25,2.57142857142859
18297,1.2857142857142858,1.5555555555555556,1.4574444444444445,1.25,4.5,3.4,3.2,2.5,3.75,3.71428571428573
18298,,,,,,,,,,
18299,1.3571428571428572,1.1111111111111112,3.8877433333333333,1.25,4.461538461538462,3.6,4,1.75,3.75,3
18301,1.5,1.8888888888888888,2.093769,1.5,5,3,3.2,2.75,3.5,2.71428571428573
18302,1.0714285714285714,2.3333333333333335,2.3463527272727274,1.75,4.461538461538462,3.4,2.4,1.25,3.25,2.14285714285714
18303,1,2,1.4451318181818182,1.75,5,4,3,1.75,3.25,3.57142857142859
18304,1.7857142857142858,2,2.378867272727273,2.25,4.153846153846154,3.4,3.4,1.75,2.75,3.28571428571427
18305,1.4666666666666666,3.25,2.3649722222222223,2.75,3.3,1.4,1.4,2.75,2.25,2.57142857142859
